origin,target,origin_x,origin_y,target_x,target_y,d_graph_m,d_L1_m,d_L1_25_m,d_L1_5_m,d_L1_54_m,d_L1_75_m,d_L2_m,d_L3_m,d_L5_m,d_L10_m,d_Linf_m,tortuosity_dG_dL2
5221310053,2663230719,287485.92782666406,7477247.037940243,289349.6007343441,7473348.7652637325,6203.600550087292,5761.945584190777,5095.20388033419,4715.862999112448,4670.550644056207,4478.551895264219,4320.857156543219,4035.3792551625393,3917.552093505533,3898.5157430255713,3898.2726765107363,1.435733773492829
1013918976,1037964857,285273.61409481976,7474431.761209689,286812.9010291049,7471705.5883713085,3827.30266422513,4265.459772665694,3749.5053287133246,3451.037315448477,3414.9527557122246,3260.44874735983,3130.722378427197,2880.8150814174714,2756.7689548447765,2727.0693843294666,2726.1728383805603,1.2224982612951707
1009926517,689738875,285097.2147566959,7475090.754812051,289146.3893018933,7471011.090423299,7399.206798688077,8128.8389339490095,7076.577757650905,6451.886429817121,6374.912022622847,6039.735980529237,5747.997566311473,5120.919684597535,4668.923316744572,4356.412647815032,4079.664388751611,1.2872668635168187
993376226,1037965017,286740.79778159136,7475036.629752021,286257.1818837221,7472014.754793895,3949.807418960392,3505.490855995158,3264.2001038433077,3149.5161347801013,3137.4396573501067,3091.2043145405432,3060.3288384126577,3025.9981641246013,3021.938404768362,3021.874961456436,3021.8749581258744,1.2906480406233378
1606449889,914105064,284523.8828263872,7478325.544292161,286630.5136445979,7473400.502834775,7265.305200463732,7031.672275597404,6246.327848761559,5805.322046746682,5753.138839204317,5533.803299207217,5356.671238858396,5050.305152794106,4939.065052904811,4925.142418761062,4925.041457386687,1.3563097073719426
998956896,1040638315,288124.5490251491,7471514.198946545,287940.19422756974,7470979.222447166,761.5531180656533,719.3312969580293,645.2678213408265,604.8877330508219,600.2093808555262,580.8903202282406,565.8502860987087,542.1766354003661,535.4954437886709,534.9777627397316,534.9764993786812,1.3458562039726627
8204886540,994630386,287691.5994359723,7471333.2912249295,286083.99841957923,7474633.6056213975,4589.895998773734,4907.915412861039,4336.859833503841,4011.292416403231,3972.345587271556,3807.108291583851,3671.029302994167,3422.8542761889053,3318.2199468409085,3300.5625028707977,3300.314396467991,1.2503021959073224
1024112446,1037964992,287453.9837049025,7476972.479957856,288384.4073479562,7472354.699932938,6265.88193867487,5548.20366797148,5110.07893336786,4892.171591321936,4868.497512765057,4775.654264465212,4710.581759621957,4630.33668331407,4618.086674968901,4617.780075840119,4617.780024917796,1.330171570820529
1041173783,837159269,287183.1284435317,7471174.592049533,287245.27356036636,7476054.960844601,5791.467914160869,4942.513911902672,4897.06239858073,4885.04279799308,4884.192371701149,4881.714778836806,4880.764447442624,4880.37215394569,4880.368795394785,4880.368795068006,4880.368795068003,1.1865903336505876
1037250748,1040638057,286230.78963670647,7473782.497945253,287915.79671343253,7470340.456606621,4354.221038106084,5127.0484153579455,4529.633546142977,4188.854947386651,4148.072558714021,3974.989582527463,3832.3488131259237,3571.698108828877,3461.1814468565804,3442.3133068347474,3442.0413386318833,1.1361755545822787
5419178460,1037553975,285631.4879330946,7476897.020362207,284759.5273767604,7473947.87132751,5065.699245508546,3821.109591030865,3453.192602651754,3257.319736707017,3235.0052712931106,3144.1244318876875,3075.3528644132493,2974.3415328314086,2950.480516280083,2949.1505402526514,2949.149034696631,1.6471928487058467
998956888,186204894,288058.33949774737,7471566.49674912,288676.8381495583,7471704.923899071,1082.351912748495,756.9258017623797,693.5623630875589,661.4211150225821,657.8812342298061,643.8495173292324,633.8001720855015,620.8014141776658,618.56810366093,618.4986713167277,618.4986518109217,1.7077179218602083
5212088923,916096436,286723.0953544093,7473430.396751592,285735.87083174713,7473927.095905483,1594.9172617065874,1483.9236765530077,1309.663921380219,1209.973465898069,1198.017992090394,1147.1861242034076,1105.1345201474016,1027.472293136842,993.5094996052196,987.3270849610817,987.2245226621744,1.4431883473279425
1003137751,8277343313,285627.4136127089,7474008.185810087,286642.1389865208,7474493.883732356,1955.623652028558,1500.4232960807858,1326.7403519435545,1227.9108058016698,1216.1044617398097,1166.0741742516216,1124.9755801589724,1050.5385490346926,1019.7736823250154,1014.7894066049241,1014.7253738119034,1.7383698691061409
8276853875,860793555,287247.64567531866,7474166.852669944,286685.71345351555,7475208.357323177,1335.7796265814663,1603.4368750362191,1411.6168462514315,1301.1147509473994,1287.7956009041343,1230.9173103233547,1183.4271268678917,1093.4022358553455,1050.8587918483674,1041.7221637416574,1041.5046532331035,1.1287383872269323
1003137751,8213443179,285627.4136127089,7474008.185810087,287931.03748628113,7471006.299236338,4931.184568726124,5305.510447321809,4628.731788743144,4229.221606844345,4180.1992917667985,3967.5338656748545,3783.9141048060187,3399.180052148066,3146.9484463717004,3022.498111950064,3001.8865737495944,1.3031967513382336
5419179006,998977999,288162.11049143167,7475470.374232772,289269.6815308776,7471754.762131065,4612.528342947601,4823.183141152607,4357.034050710216,4108.535833428629,4080.1997415825485,3964.706848849945,3877.175118274701,3748.1311167926347,3717.359363678595,3715.6141596883986,3715.612101706676,1.1896621128116915
8984955537,1620569327,287076.38578820264,7474886.69071386,285544.26154839393,7479188.986504681,5219.727388877895,5834.420030630019,5225.597207568471,4892.060218655058,4853.284873970289,4692.708078472352,4566.963297195216,4366.112459238067,4307.212858053335,4302.309904201301,4302.295790821314,1.1429317577576266
8209578684,1003137791,286876.51653506793,7477691.449586339,286378.9480421172,7473372.996913081,4912.670269636933,4816.021166209015,4548.848640633975,4430.327468814095,4418.420213143774,4374.4098030236355,4347.022877366611,4320.653367636626,4318.470211181752,4318.452673436325,4318.45267325826,1.1301229389004241
1040539191,1067977834,287203.740270615,7472147.989856938,287386.6874362719,7478329.793493532,8728.146008471318,6364.750802250695,6242.43362453757,6202.767524670106,6199.542362568901,6189.259520455892,6184.510155770266,6181.857046478158,6181.803664660851,6181.803636593748,6181.803636593744,1.4112914020082563
1037554079,5176841000,284711.79297355807,7473528.031980846,287192.3990420011,7471081.863451568,4901.508227581842,4926.774597720709,4289.032595622995,3910.4313533425943,3863.780533632332,3660.6465263713367,3483.8408316719792,3103.8251448491287,2829.9653985391524,2640.7731731580475,2480.6060684430413,1.4069265688092558
1606407376,1040637745,286443.97089976363,7477913.964638151,288125.9511530262,7469534.303793937,9156.904746600361,10061.641097476822,9268.82351195843,8874.791022711846,8832.003684689367,8664.269097334229,8546.799016966694,8402.188785388,8380.206818389706,8379.660933169382,8379.66084421426,1.0713841203499128
922774558,1643070505,286244.3248676971,7476447.976153622,284966.8595558759,7473175.357764939,5218.678717818655,4550.083700504736,4058.1308486175494,3785.13700060553,3753.1080233403063,3619.4491742878477,3513.1109775889595,3336.2565459708276,3278.528904665475,3272.645267912891,3272.618388683535,1.4854864395431717
5419178996,8205116471,288115.07111163053,7475578.979724135,287692.715390519,7470324.787658012,6267.0216494144115,5676.547787235235,5433.34744149789,5333.723187068161,5324.239701045042,5290.532937204748,5271.140163463021,5255.101616635386,5254.195593059414,5254.192066129631,5254.192066123709,1.1889309437935944
1606449558,1606407336,285739.3582841471,7477784.566455217,285924.1881940203,7477848.475493221,208.92887990720905,248.73894787672907,223.09260820189743,209.10298463475,207.48159953227218,200.78418232015974,195.56702360641108,187.34255126898043,185.01225555201,184.83036138360066,184.829909873195,1.0683236675304186
4444895357,1606407286,287905.8488748877,7474312.150802327,285653.9140936364,7477666.330463681,5409.589780804951,5606.114442605351,4904.075772239217,4492.5795560539855,4442.348697628234,4225.44610444729,4040.0162697259666,3663.1924964182294,3441.068832694171,3360.369394969771,3354.17966135405,1.3390019791113075
998967615,1013918965,288965.0440145383,7471610.405149594,285257.6625177662,7474648.7579864,7125.913966157519,6745.734333578439,5879.729956314608,5367.259007405298,5304.2616685729345,5030.528106296012,4793.356394379337,4290.941535383997,3948.140955689419,3755.183394151872,3707.381496772112,1.4866230215039562
1606449766,1313679990,286046.06441916665,7478429.424001491,284396.9151228911,7481072.820609748,4016.352486481621,4292.545904533239,3762.066717804564,3452.6939201869322,3415.0684847870293,3253.1268544101194,3115.644239953328,2842.053780971145,2691.5748145777097,2645.7484029252205,2643.3966082576662,1.2890921354171634
1040638372,2081356130,287733.2502051648,7470670.262113223,286190.3708058375,7474027.285053609,4366.9582706740375,4899.902339713357,4339.694164612191,4022.385407933602,3984.6048647515636,3824.962410825979,3694.6014484849275,3462.319731262109,3370.679434403125,3357.1640799771603,3357.0229403860867,1.1819835864744839
1039425082,1606342096,288460.411713415,7471081.833661495,285950.57613691106,7476554.803112985,7418.381940531055,7982.805027993803,7070.755292904624,6554.2908686161845,6492.809056545689,6233.057309633185,6021.018953468431,5643.539824446178,5494.992080230577,5473.19454610959,5472.969451489858,1.2320808152011657
1040638034,8205116464,287951.00669761235,7470308.239851949,287297.8904500774,7470955.573050024,1062.465798387503,1300.4494456101093,1132.1097959130288,1032.1725118959869,1019.8582659638607,966.2373900998876,919.565713869513,819.2480157998903,746.941608498086,696.955599786311,653.1162475349265,1.1553995351965325
1013918979,860796300,285163.8574206558,7474496.158796456,287768.5499272485,7474782.483929058,3373.2066958690484,2891.017639194615,2735.772146663242,2667.60192832163,2660.800408020138,2635.7889419876697,2620.382631498645,2605.845301470336,2604.700868372344,2604.692506659832,2604.6925065927207,1.2872954717837712
1052966626,1003137801,287452.65864838724,7474473.295367662,286478.8210646103,7473540.406360993,1651.160116081351,1906.7265904456144,1659.9976073784298,1513.5443939094312,1495.5003820974873,1416.937422660116,1348.5701829492496,1201.716219326199,1096.1353942805854,1023.8950910178297,973.8375837769127,1.2243783356312636
4444895357,888742719,287905.8488748877,7474312.150802327,287299.5930533773,7474529.512247086,883.2257974156583,823.617266268644,737.4395870415716,690.1820211245212,684.6842778969736,661.9038188104863,644.0435690096094,615.4298305335315,606.972446836244,606.2579492327887,606.2558215103927,1.3713758508199314
1040638271,893759868,287134.8194609105,7471782.353168971,288179.66562045354,7475683.086181421,5779.950054186233,4945.579171992955,4491.29232495469,4253.386027282928,4226.59463467803,4118.49724949103,4038.244857797568,3925.56330052219,3901.808158440844,3900.7337541137663,3900.7330124499276,1.431302523180474
2643052699,994630575,289313.80925236177,7473201.155267459,285531.619135074,7475318.117956102,5937.846085470303,5899.152805930295,5187.056670282158,4775.445896943579,4725.710700963675,4512.86397487306,4334.338831749747,3991.46764993751,3822.8609090086393,3783.3299805996817,3782.1901172877406,1.3699542919844199
2081356142,1024112410,286346.30295927415,7474076.540396164,287411.3758024324,7475855.16890186,2801.4511173525902,2843.7013488538796,2495.187516669012,2292.578046528193,2267.993935170433,2162.397720664822,2073.137603369887,1897.7742373909718,1805.2115236608167,1779.6801528776991,1778.6285056956112,1.3513097793406617
8204886540,1037564610,287691.5994359723,7471333.2912249295,284979.6336478797,7473737.938655293,5131.604583562913,5116.613218455692,4456.279822753694,4064.721217272252,4016.5150943624662,3806.769844398324,3624.512063731686,3234.85072381191,2959.6634153709942,2784.14120615458,2711.9657880925806,1.4158056293733428
993367307,4238539280,287796.44626133196,7475924.034211401,288819.76106774306,7472014.868915051,6431.2956414724285,4932.4801027607755,4484.518781243613,4250.848722084956,4224.606992283728,4118.962270580798,4040.88437191722,3932.4012007095293,3910.125861256915,3909.165887007516,3909.1652963496745,1.591556463770099
8209614898,1606449766,286180.64033696783,7478088.486154711,286046.06441916665,7478429.424001491,1202.016487975976,475.51376458100276,423.88966849170833,395.1995902255295,391.8299234652593,377.7554282931681,366.53689175701277,347.7885168100203,341.58873686321346,340.94097702701316,340.9378467798233,3.279387464148698
922774558,5430424955,286244.3248676971,7476447.976153622,288995.8041428223,7470978.562645588,7127.39053312743,8220.892783159507,7255.531180068794,6703.274364917909,6637.045033795488,6355.455666100923,6122.50947923412,5692.316904627857,5504.212910632686,5469.981043269172,5469.413508034311,1.16412895027792
8703017687,8984865122,286492.2320019896,7476066.485841771,286873.3744068055,7474670.1390319895,1926.782359722899,1777.489214597037,1612.7030786712307,1526.1289365106309,1516.3576128451675,1476.861021937904,1447.4301178070207,1405.7490843327078,1396.7697023936294,1396.3471303583158,1396.3468097811565,1.3311747047533717
1040539191,1067977872,287203.740270615,7472147.989856938,286832.87133876316,7477688.255571324,7804.870674521512,5911.1346462382935,5690.6738970967735,5604.052140035509,5596.0350296959605,5568.103366370344,5552.664941324951,5540.819619657519,5540.2672037806615,5540.265714387482,5540.265714386478,1.4056080741401895
994680099,1037621707,285585.52843011817,7474935.723172437,286443.46660603944,7474129.119653249,1269.8959707470046,1664.5416951095103,1449.2400040072346,1321.4617589973652,1305.72048198954,1237.1907865524379,1177.5683211049668,1049.5919454984946,957.8407133133953,895.7683340206287,857.9381759212702,1.0784053442906842
8205116473,8441772393,287812.99546192656,7470956.248669794,288617.5025026383,7475138.708335442,5442.6793832928215,4986.966706359468,4603.5191441294055,4414.49777008523,4394.087916531792,4314.428094737525,4259.131417710039,4192.358346567116,4182.679910849977,4182.459694648686,4182.459665647708,1.2778848195811547
1037248201,1611173495,285000.4896762696,7474601.733250097,285768.24321910314,7471703.110066254,5320.341990707892,3666.376726677234,3331.452853196261,3156.3927523556777,3136.705200717151,3057.3562472975123,2998.5766397491902,2916.4670903370325,2899.378529527827,2898.623676441071,2898.6231838436797,1.7742891477847642
7182481954,1040637888,288368.4650941267,7474544.245706609,288015.0731821955,7471042.912279471,4524.574595700547,3854.725339069846,3659.797018022165,3575.7864566064495,3567.5099753448835,3537.355197083929,3519.1222785542313,3502.5330171398346,3501.3407617536595,3501.33342717704,3501.3334271386266,1.285711105656547
1620584470,916096277,285914.26091128355,7478614.18061533,286209.2543765041,7474196.034038931,5062.844098098293,4713.140041619539,4537.7073314416975,4468.818359490559,4462.4450119094945,4440.246461482566,4427.983775384559,4418.584897730273,4418.147748948693,4418.146576399764,4418.146576398984,1.1433745819582635
8205116473,1040638249,287812.99546192656,7470956.248669794,287669.7961237209,7470692.400727923,408.422187757984,407.04728007648373,358.2797738962566,330.1705272188965,326.78106106807485,312.30152913531623,300.20290953287434,277.2191640203016,266.28737927355314,263.90639310991986,263.84794187080115,1.360487106515731
1040637831,4428305215,287998.0046772631,7470277.960589962,287037.5074329687,7472198.810819628,3251.219328310182,2881.3474739600206,2543.5687497359504,2350.456857297103,2327.308537293666,2228.9269919810954,2147.608102309086,1997.7814163211992,1932.7126299075492,1921.037871114561,1920.850229665637,1.5138792430585937
5419179006,893416720,288162.11049143167,7475470.374232772,287625.7133737603,7475386.637207305,622.2576852645908,620.1341431381297,578.1073834342516,558.2331390389061,556.1475758112614,548.1838990643618,542.8938729440455,537.0764910486221,536.4070638395108,536.3971181324847,536.3971176713821,1.1461866052938954
1037596089,8247125434,284244.6661244351,7474409.590111062,288177.04603834625,7474441.468680287,5187.825446286289,3964.2584831360145,3940.030489202366,3934.2931846074534,3933.91703358159,3932.872036053356,3932.509126563829,3932.3806122467813,3932.3799139387033,3932.379913911167,3932.379913911165,1.3192151065188595
1024112427,1037553916,287293.66051345353,7476648.856395267,285102.820593777,7473543.698436221,4945.046546071013,5295.997878722381,4627.659616095889,4234.758450882312,4186.693393151589,3978.74376841325,3800.234927510935,3432.884499097179,3206.854547725522,3114.5217651036974,3105.1579590458423,1.301247591371911
1013918979,8269478253,285163.8574206558,7474496.158796456,285471.1694924595,7475063.241970949,1018.4652837931081,874.3952462968882,769.6752071124627,709.3238733082326,702.0473459071712,670.9653849699661,644.9992529216926,595.6981790063542,572.2875630506209,567.2069255251986,567.0831744931638,1.5790177727798964
1407116987,1067977936,284619.54010067624,7474781.755603168,287125.4183083904,7477873.005819533,6057.741664682512,5597.128424079041,4879.252131532724,4454.591539515999,4402.402501561284,4175.686711371774,3979.353401254107,3564.122302852697,3282.4950071439935,3127.1889676407986,3091.2502163648605,1.522292959145924
994630575,3956688543,285531.619135074,7475318.117956102,289324.02085861936,7472715.8969383575,5925.332345019063,6394.622741289728,5591.027180508042,5119.371468595316,5061.740284667412,4812.665077171341,4599.333110130238,4163.335072073178,3901.33190128727,3801.0859930877946,3792.4017235453357,1.2883025001968766
999517562,8984955522,285895.4479480008,7478939.4696432,286934.1470281258,7474777.15587563,4613.093338777705,5201.012847695092,4739.933414071155,4501.418291949833,4474.788195224302,4368.079296240857,4289.959402926317,4183.764499483837,4163.119093001354,4162.314157407873,4162.313767570071,1.0753233085681342
12870741803,1067977694,286749.3872736165,7473510.831945088,287341.98006253794,7478538.643391157,5798.113627881008,5620.404234990245,5303.717651790673,5162.542223925383,5148.311800041902,5095.5855818247455,5062.613371639415,5030.5539862108735,5027.834317425506,5027.8114463289185,5027.811446068808,1.1452807477580333
1037553835,994630565,284553.11791356327,7473821.7033251,285582.0547276528,7475251.682006372,2302.3796418222146,2458.9154953614343,2147.7459017843944,1964.621453682773,1942.2016304540753,1845.1366352546816,1761.6895289127535,1589.1746976485424,1481.3210344877032,1435.2117709706854,1429.9786812718958,1.3069156647841087
1606407376,505386106,286443.97089976363,7477913.964638151,286808.4138354444,7471761.763484538,6384.002737182878,6516.644089294365,6295.6221891788655,6211.19403102266,6203.527029145305,6177.1689678658895,6162.986101549511,6152.62741521334,6152.202051157,6152.201153613957,6152.201153613627,1.0358619396493203
1606449766,915436276,286046.06441916665,7478429.424001491,288369.9765086899,7473631.925781458,5947.291735779091,7121.41030955629,6294.15195175646,5822.804956835798,5766.443576564533,5527.4128293362955,5330.718204055845,4972.7802317706855,4822.81944929342,4797.83935369989,4797.498220033012,1.1156642516301332
2663237228,1067977512,288320.25571360684,7473230.489046843,286974.7261097757,7478229.630292501,6232.7197993840755,6344.67084948963,5760.488465348898,5454.3055435214965,5419.805443790301,5280.5405796235755,5177.051584524733,5031.423676023835,5000.552708386573,4999.1422430680495,4999.141245658509,1.2039130183703308
913790129,1606449766,286762.69014321675,7474177.791324332,286046.06441916665,7478429.424001491,4804.401687721004,4968.258401208441,4615.165886485184,4445.578893390362,4427.592468469184,4358.352822226953,4311.604440327397,4258.408351396515,4251.748353723975,4251.632685027393,4251.632677158341,1.1142955607857632
2663237252,993376265,288298.92335272883,7472815.347678603,286906.06831027986,7474965.9234916065,3449.011763979942,3543.4308554527815,3102.4445113962975,2844.5751001374615,2813.151980234238,2677.6717973189557,2562.2297899978707,2329.9525322159643,2197.499300506716,2153.352594154662,2150.5758130038157,1.3460977533880003
7182370443,3129767257,284774.2026051008,7474623.577531659,287156.1455255375,7476014.0986733455,4122.981820963862,3772.464062123152,3312.6620109619294,3045.9116955486734,3013.5941474571187,2874.9656711573507,2758.1155018772256,2530.451898541831,2413.4002473403534,2383.0356108074748,2381.942920436675,1.494854663685289
8209614898,3129767243,286180.64033696783,7478088.486154711,287341.0933542013,7475863.28855745,3596.8024693909656,3385.6506144940504,2984.1689302056225,2753.6489902833328,2725.930309775636,2607.8063988824797,2509.61262988146,2325.784282661622,2242.1056506217124,2225.52847516106,2225.197597260587,1.433210220001506
993367307,1642629146,287796.44626133196,7475924.034211401,288390.08691450895,7472430.93343184,5433.642128496237,4086.741432738316,3794.834725439895,3654.4033175383825,3639.492268285744,3582.041687945517,3543.18532979526,3498.806601434115,3493.1998123660596,3493.1007865813144,3493.100779561326,1.533547252751302
7785773643,5158121463,286252.16992607707,7471937.099920991,285975.1985007953,7471971.324499689,731.4682729630892,311.1960039799451,293.08903907400247,284.93489951662804,284.1072837800288,281.0251402974503,279.0779321438498,277.1455058172458,276.9730210715664,276.9714253047656,276.9714252817794,2.6210179620581977
1040638446,8984865132,287766.4579586746,7471035.494460414,286652.76898706914,7474440.475861999,4368.105811084858,4518.670373190485,4063.547478682025,3817.3540223867885,3788.9892446805466,3672.396783359387,3582.485376190059,3444.2407629542504,3407.5267153218965,3404.9861725228525,3404.9814015850425,1.2192948058116846
1041173783,838253360,287183.1284435317,7471174.592049533,286959.325055185,7475458.037749428,4897.263342179845,4507.249088242417,4368.834220477182,4317.482705171122,4312.9103011679,4297.404670339142,4289.288404921112,4283.649343858105,4283.446033468166,4283.445699895799,4283.445699895732,1.1417426108631916
1037953315,6384024514,286556.1421811044,7475770.00035888,284221.3468984702,7471653.48484763,6083.056914532867,6451.3107938834,5670.133520600436,5218.060835779375,5163.389786515964,4929.2445145261945,4732.543604254075,4353.027071426959,4163.742502738458,4117.931461334637,4116.515511249192,1.2853673253141964
993367306,994679936,287804.57286594366,7476140.237118611,285064.60138282937,7475506.438706955,3981.508917932374,3373.769894770463,3086.298808995462,2939.5965913002774,2923.371659342617,2858.844403731018,2812.320066226001,2751.2293707287245,2740.334299206793,2739.9716032845513,2739.971483114292,1.415738189172532
998967619,1722847019,289053.1034577406,7471587.05319215,285628.9141465346,7479482.538619652,9894.427267903582,11319.674738708592,10049.531570999396,9335.070205874234,9250.42570376829,8894.277689057999,8606.030593420104,8104.580487350461,7919.565314377387,7895.671260206982,7895.485427502543,1.1497085863799443
8441772391,8277450042,288629.6021310368,7475156.877051258,286895.46287457796,7475911.729869859,2674.0068858714294,2488.9920750596793,2209.3677961049916,2052.006819509817,2033.3577088040515,1954.8685022091136,1891.3068863992596,1780.5612386982684,1739.5257674668794,1734.1816031380968,1734.139256458846,1.4138408235600004
8984950807,5156177958,287075.98595707666,7474330.5300492095,287662.96896968404,7472222.983322108,3830.575513397699,2694.529739708698,2442.2840612073974,2309.3104743724234,2294.2664078124867,2233.339793710749,2187.7619303765928,2122.616242952387,2108.2526509863233,2107.547319017033,2107.5467271013185,1.7509105813621682
8266668592,5219584374,288467.6831292015,7471324.653929396,287027.9091547719,7475774.651939555,5474.458645604368,5889.7719845891115,5299.325086009394,4980.462195285772,4943.768312713856,4793.086014047022,4677.117850543021,4499.680387990172,4453.149002049968,4450.003603900828,4449.99801015947,1.170476951947827
1013918976,914749191,285273.61409481976,7474431.761209689,287148.10626466176,7476041.7890827,3363.987350584103,3484.5200428533135,3035.6362820220957,2769.6481872529916,2736.918461726722,2594.577304436451,2471.0140927708826,2207.6825113676214,2023.9378074636659,1911.908096948593,1874.4921698420076,1.3613792654706718
8269478253,1620569086,285471.1694924595,7475063.241970949,285489.2803451851,7479279.008581809,6000.411032289668,4233.877463585464,4219.475524523032,4216.557942317528,4216.386415184893,4215.9402673008835,4215.805512618858,4215.766722274544,4215.766610861129,4215.766610859895,4215.766610859893,1.4233130570964627
8209644956,893416730,286292.2515302229,7478163.620736707,287569.9895044874,7475395.836755667,3949.7549731614613,4045.5219553046627,3582.3536245776363,3319.8746210311533,3288.610824969729,3156.4630809571668,3048.481998729852,2855.7294099954634,2779.294581565514,2767.9056395224466,2767.78398104012,1.295646480709784
1013918947,8278558017,285206.7687673869,7474570.042482992,286778.81401169323,7476917.633173484,3778.5213310129757,3919.6359347989783,3429.001795488453,3141.4665534472997,3106.371703682316,2954.8443238748478,2825.333307812355,2562.3284252335666,2407.658722569441,2351.81281982807,2347.5906904926524,1.3373718847843374
994680099,1606407333,285585.52843011817,7474935.723172437,285844.73241342814,7477642.738894693,5094.842105807228,2966.2197055651923,2821.764505754019,2760.2270115391793,2754.2120530743664,2732.4220653344987,2719.397143761962,2707.8076674989434,2707.0200801209135,2707.0157222727626,2707.0157222552225,1.8735189589701198
1609207367,5158121473,288967.5151644377,7472265.19681367,286251.4720957546,7471605.607389281,4693.714264665358,3375.6324930725386,3080.545302789049,2928.631911919279,2911.727841216422,2844.1733646814882,2794.9862539390065,2728.9482642103144,2716.5017437372567,2716.043262462177,2716.043068683124,1.679333577419371
1067977817,4238539244,286817.2479707708,7477386.520177205,288954.8570850595,7472147.339091058,7990.7240664763585,7376.790200435906,6566.297494893064,6113.896784949005,6060.595711181163,5837.378982290587,5658.479581913566,5355.206868939763,5250.975124115367,5239.248057220225,5239.181086147204,1.4121680481126844
1039424984,993367259,289074.5193204085,7470869.721705731,287273.5359317739,7476058.514314286,6627.213653889713,6989.775997190038,6267.9627060092,5874.005129659112,5828.3275634974325,5639.585847340079,5492.459367235874,5260.130139457126,5194.009837938465,5188.80577581197,5188.792608555406,1.206602217837601
8441772391,998967622,288629.6021310368,7475156.877051258,289280.301096995,7471525.152714492,4549.627721558719,4282.423302724841,3966.6274319093973,3813.099345765973,3796.679588684396,3733.0645918977675,3689.5569927244856,3638.6739805467805,3631.8584423932366,3631.724349148482,3631.724336766638,1.2331094845614865
1620584507,8677707895,285538.8014752363,7479884.7591856755,287425.57264361007,7471651.477186866,10316.939902817585,10120.053167183185,9262.039490831652,8824.92223838003,8776.635230666108,8584.775385869785,8446.705743289856,8266.179002277047,8234.322456496777,8233.282327687806,8233.281998809427,1.2214158059209603
8209644956,914105159,286292.2515302229,7478163.620736707,286527.0715213118,7473766.759652892,4700.05012464323,4631.681074903812,4486.938935907382,4432.964689310539,4428.142159172115,4411.749219108671,4403.127050015786,4397.084326073386,4396.861465877258,4396.86108381496,4396.861083814874,1.0674345916560322
916096445,991634345,285708.0122741117,7473848.8296685815,289131.7680267914,7473284.821981968,5337.51288057595,3987.763439292845,3708.314197951825,3574.7144482366107,3560.5895671143,3506.346318649624,3469.900304701296,3428.8500258428257,3423.8388186106313,3423.755757718497,3423.7557526797173,1.538232344411816
1040539260,914749188,287436.3582077414,7470680.6372994725,286833.0975197599,7475979.719016386,5723.896730885957,5902.342404895229,5577.6062793252195,5433.92318390956,5419.513477633496,5366.322966756786,5333.30952600665,5301.686545333439,5299.101982040836,5299.081717107484,5299.08171691373,1.073235427828574
1040638271,3956741350,287134.8194609105,7471782.353168971,286530.1597582163,7477691.38835264,7827.370347675693,6513.694886363286,6181.076932998651,6037.290444908298,6023.095972339573,5971.302125753918,5939.891426440487,5911.14489786086,5909.048442855412,5909.035183743452,5909.035183669068,1.3177632023429573
998967619,915436293,289053.1034577406,7471587.05319215,288554.6888340404,7473851.103767799,3103.622899917127,2762.4651993495645,2533.283852892869,2417.3850444179766,2404.6475110455744,2354.2414177441165,2318.262743136859,2272.0736484609224,2264.284647710811,2264.0506361740595,2264.050575649366,1.3387709866387238
1037248161,998956935,285008.4972569542,7475028.195663569,288280.1423677654,7471202.322038503,6387.591885665566,7097.518735876423,6183.461136221765,5641.891882472974,5575.257428580705,5285.486145904688,5033.981597708172,4498.255735443786,4125.142419980614,3899.212202432172,3825.8736250652,1.2688945642100986
1037953316,7182370450,286853.3767673745,7475976.2379191425,284827.26608860143,7474555.14306142,3727.7143989859683,3447.205536495603,3012.5554910458886,2757.119190897943,2725.878337512299,2590.746534000165,2474.8000075326718,2236.5353988268207,2090.650700156619,2031.8743102105225,2026.1106787730823,1.506268946031897
8983178635,994679610,286016.0452820809,7475679.353272025,285823.3405151778,7474351.445291894,1832.1033698959727,1520.612747034058,1422.2358823431694,1376.4077357327699,1371.6477747489412,1353.6126270236098,1341.817696590234,1329.2593625366335,1327.925072772384,1327.9079806810494,1327.9079801309854,1.3653891840535644
5219584378,1611173491,286959.6465385822,7475806.381148066,286244.288409821,7471946.3266211655,5591.771632722433,4575.412655662105,4231.1850596561635,4062.7211246478673,4044.6215441247323,3974.2511082530104,3925.7812220031683,3868.226807640067,3860.2232738184825,3860.0545453465343,3860.0545269008726,1.424371689736999
8209644956,5187326471,286292.2515302229,7478163.620736707,289382.53896896867,7473353.864581278,6937.831744465564,7900.043594175193,6918.296746329647,6344.53240766023,6274.643747359332,5973.428074712302,5716.959920163956,5202.11428160884,4910.750041305584,4815.491370592342,4809.756155429408,1.2135526296057355
994630575,5421515233,285531.619135074,7475318.117956102,288352.6296436581,7470926.389480833,6371.371057034667,7212.738983853022,6316.444531205559,5792.630294029314,5728.826719976272,5453.840429058599,5219.710651945166,4749.7414735315715,4483.83618719657,4396.952459729178,4391.72847526893,1.220636828721593
1643105365,8819700522,287458.61661764886,7477261.199387965,285192.2821256785,7479999.926899825,3995.5274637231682,5005.062003830797,4362.015396701102,3981.36732161279,3934.5642935125484,3731.1568363422666,3554.8418268209634,3180.8322839218085,2924.3489147304476,2777.411979372855,2738.7275118604302,1.123967720188637
